TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Month,MonthName,Year,DayOfWeek,DaysSinceLastTxn,BalanceUtilisationPct,AmountPerMinute,IsAnomaly,IsHighRisk
TX001934,AC00337,742.26,2023-06-20 17:04:02,Debit,San Diego,Online,27,Engineer,36,1,7868.19,2024-11-04 08:10:01,6,Jun,2023,Tuesday,503,9.43,20.62,0,0
TX001935,AC00051,256.8,2023-02-24 16:49:51,Debit,Charlotte,ATM,26,Student,80,1,1128.38,2024-11-04 08:09:22,2,Feb,2023,Friday,619,22.76,3.21,0,0
TX001936,AC00328,378.68,2023-01-06 17:23:59,Debit,Fort Worth,ATM,60,Doctor,239,1,7627.04,2024-11-04 08:07:11,1,Jan,2023,Friday,668,4.96,1.58,0,0
TX001937,AC00064,571.93,2023-09-20 17:44:37,Debit,Washington,Online,52,Retired,119,1,4026.03,2024-11-04 08:06:42,9,Sep,2023,Wednesday,411,14.21,4.81,0,0
TX001938,AC00231,26.31,2023-08-11 16:38:16,Credit,Austin,Online,77,Retired,163,1,7095.76,2024-11-04 08:06:54,8,Aug,2023,Friday,451,0.37,0.16,0,0
TX001939,AC00362,205.58,2023-08-16 17:49:13,Debit,Portland,Online,20,Student,159,1,1501.95,2024-11-04 08:07:55,8,Aug,2023,Wednesday,446,13.69,1.29,0,0
TX001940,AC00363,533.61,2023-12-20 16:17:11,Debit,Mesa,Online,48,Engineer,115,1,3656.93,2024-11-04 08:11:43,12,Dec,2023,Wednesday,320,14.59,4.64,0,0
TX001941,AC00196,428.62,2023-06-05 16:02:04,Debit,Raleigh,Branch,55,Retired,72,1,3473.24,2024-11-04 08:10:24,6,Jun,2023,Monday,518,12.34,5.95,0,0
TX001942,AC00360,361.22,2023-04-17 17:58:55,Debit,Raleigh,ATM,64,Retired,167,1,7061.73,2024-11-04 08:10:24,4,Apr,2023,Monday,567,5.12,2.16,0,0
TX001943,AC00499,837.29,2023-11-27 16:14:25,Debit,Phoenix,Branch,25,Student,216,1,6012.67,2024-11-04 08:07:12,11,Nov,2023,Monday,343,13.93,3.88,0,0
TX001944,AC00213,117.25,2023-04-03 16:35:30,Credit,Atlanta,Online,31,Doctor,73,1,13694.68,2024-11-04 08:08:29,4,Apr,2023,Monday,581,0.86,1.61,0,0
TX001945,AC00165,135.27,2023-08-10 16:16:41,Debit,Atlanta,ATM,48,Doctor,131,1,9410.51,2024-11-04 08:09:32,8,Aug,2023,Thursday,452,1.44,1.03,0,0
TX001946,AC00299,185.1,2023-08-08 16:21:01,Debit,Albuquerque,Branch,53,Retired,23,1,6115.63,2024-11-04 08:10:41,8,Aug,2023,Tuesday,454,3.03,8.05,0,0
TX001947,AC00119,113.54,2023-09-22 16:42:46,Debit,Columbus,Online,38,Engineer,273,1,5581.21,2024-11-04 08:08:45,9,Sep,2023,Friday,409,2.03,0.42,0,0
TX001948,AC00409,354.96,2023-11-29 16:27:38,Debit,Fort Worth,Online,69,Doctor,96,1,6712.94,2024-11-04 08:08:19,11,Nov,2023,Wednesday,341,5.29,3.7,0,0
TX001949,AC00100,224.22,2023-01-23 18:45:00,Debit,Fresno,Branch,53,Doctor,37,1,8400.87,2024-11-04 08:12:18,1,Jan,2023,Monday,651,2.67,6.06,0,0
TX001950,AC00244,737.1,2023-07-19 16:11:01,Debit,Washington,ATM,60,Retired,92,1,4644.19,2024-11-04 08:11:08,7,Jul,2023,Wednesday,474,15.87,8.01,0,0
TX001951,AC00382,223.22,2023-07-17 16:20:27,Debit,Fort Worth,ATM,27,Student,96,1,1734.22,2024-11-04 08:08:15,7,Jul,2023,Monday,476,12.87,2.33,0,0
TX001952,AC00389,557.26,2023-10-04 17:06:57,Debit,San Jose,ATM,69,Doctor,53,1,5237.12,2024-11-04 08:09:49,10,Oct,2023,Wednesday,397,10.64,10.51,0,0
TX001953,AC00350,1496.57,2023-02-27 16:18:28,Debit,Memphis,Online,33,Engineer,95,1,969.06,2024-11-04 08:06:37,2,Feb,2023,Monday,616,154.44,15.75,1,0
TX001954,AC00275,27.44,2023-11-06 17:23:43,Debit,Boston,ATM,62,Retired,164,1,5950.48,2024-11-04 08:08:43,11,Nov,2023,Monday,364,0.46,0.17,0,0
TX001955,AC00231,310.09,2023-11-24 16:49:29,Debit,Detroit,Branch,36,Doctor,166,1,9962.5,2024-11-04 08:10:52,11,Nov,2023,Friday,346,3.11,1.87,0,0
TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,Online,52,Doctor,116,1,9662.88,2024-11-04 08:09:54,3,Mar,2023,Monday,609,0.83,0.69,0,0
TX001957,AC00248,26.1,2023-12-01 17:45:05,Credit,Detroit,Branch,66,Doctor,115,1,5243.0,2024-11-04 08:10:24,12,Dec,2023,Friday,339,0.5,0.23,0,0
TX001958,AC00301,845.14,2023-01-09 16:21:35,Credit,Oklahoma City,Branch,73,Retired,183,1,1702.65,2024-11-04 08:11:10,1,Jan,2023,Monday,665,49.64,4.62,0,0
TX001959,AC00023,59.73,2023-05-22 16:38:39,Debit,Fresno,ATM,27,Student,56,1,800.93,2024-11-04 08:10:10,5,May,2023,Monday,532,7.46,1.07,0,0
TX001960,AC00272,758.77,2023-06-23 16:12:15,Debit,San Antonio,ATM,60,Engineer,114,1,7231.47,2024-11-04 08:08:24,6,Jun,2023,Friday,500,10.49,6.66,0,0
TX001961,AC00377,301.51,2023-02-24 16:33:33,Debit,Charlotte,ATM,22,Student,284,1,1052.31,2024-11-04 08:11:09,2,Feb,2023,Friday,619,28.65,1.06,0,0
TX001962,AC00276,418.03,2023-09-04 17:46:40,Debit,Austin,Online,58,Doctor,161,1,10721.29,2024-11-04 08:08:43,9,Sep,2023,Monday,427,3.9,2.6,0,0
TX001963,AC00427,118.06,2023-05-24 17:07:57,Credit,Las Vegas,Branch,32,Doctor,31,1,13560.63,2024-11-04 08:07:10,5,May,2023,Wednesday,530,0.87,3.81,0,0
TX001964,AC00220,483.92,2023-10-16 18:57:30,Debit,New York,ATM,70,Retired,115,1,3138.0,2024-11-04 08:06:59,10,Oct,2023,Monday,385,15.42,4.21,0,0
TX001965,AC00370,78.93,2023-02-17 16:41:31,Debit,Mesa,ATM,38,Doctor,145,1,9916.24,2024-11-04 08:12:17,2,Feb,2023,Friday,626,0.8,0.54,0,0
TX001966,AC00187,36.63,2023-05-04 17:02:55,Debit,Miami,ATM,75,Retired,261,1,7941.73,2024-11-04 08:07:35,5,May,2023,Thursday,550,0.46,0.14,0,0
TX001967,AC00293,87.85,2023-12-13 17:25:54,Debit,Colorado Springs,Branch,49,Engineer,63,1,3753.24,2024-11-04 08:07:16,12,Dec,2023,Wednesday,327,2.34,1.39,0,0
TX001968,AC00203,1001.83,2023-07-17 17:46:06,Debit,Philadelphia,Online,31,Doctor,55,1,9733.83,2024-11-04 08:11:43,7,Jul,2023,Monday,476,10.29,18.22,1,0
TX001969,AC00016,705.34,2023-09-12 18:52:56,Debit,Washington,Online,59,Doctor,124,1,5003.22,2024-11-04 08:12:18,9,Sep,2023,Tuesday,419,14.1,5.69,0,0
TX001970,AC00189,146.55,2023-08-03 18:35:54,Debit,Virginia Beach,Online,54,Retired,124,5,4087.44,2024-11-04 08:07:38,8,Aug,2023,Thursday,459,3.59,1.18,0,0
TX001971,AC00005,116.89,2023-11-20 16:31:15,Debit,Columbus,Online,71,Retired,226,1,4880.31,2024-11-04 08:06:37,11,Nov,2023,Monday,350,2.4,0.52,0,0
TX001972,AC00190,106.41,2023-01-16 16:37:34,Debit,Los Angeles,Branch,57,Retired,87,1,1310.38,2024-11-04 08:07:01,1,Jan,2023,Monday,658,8.12,1.22,0,0
TX001973,AC00480,1087.9,2023-03-27 18:06:17,Debit,Boston,ATM,78,Retired,103,1,2513.51,2024-11-04 08:12:04,3,Mar,2023,Monday,588,43.28,10.56,1,0
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,ATM,23,Student,41,1,4475.22,2024-11-04 08:11:29,1,Jan,2023,Monday,672,13.06,14.25,0,0
TX001975,AC00195,584.98,2023-06-12 16:25:22,Credit,Chicago,Branch,55,Retired,121,1,6521.05,2024-11-04 08:07:59,6,Jun,2023,Monday,511,8.97,4.83,0,0
TX001976,AC00260,79.21,2023-11-24 17:52:34,Debit,Colorado Springs,Branch,56,Retired,140,1,1615.04,2024-11-04 08:07:01,11,Nov,2023,Friday,346,4.9,0.57,0,0
TX001977,AC00006,173.13,2023-10-05 16:46:31,Credit,Atlanta,Online,20,Student,288,1,1490.34,2024-11-04 08:07:24,10,Oct,2023,Thursday,396,11.62,0.6,0,0
TX001978,AC00294,335.7,2023-01-30 17:47:41,Debit,El Paso,ATM,80,Retired,57,1,6601.44,2024-11-04 08:10:11,1,Jan,2023,Monday,644,5.09,5.89,0,0
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Las Vegas,Online,50,Doctor,109,1,8611.17,2024-11-04 08:11:41,11,Nov,2023,Monday,343,14.23,11.24,1,0
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,Branch,28,Student,193,1,1929.28,2024-11-04 08:10:28,11,Nov,2023,Monday,350,21.92,2.19,0,0
TX001981,AC00386,135.43,2023-10-06 16:14:51,Debit,San Jose,ATM,57,Retired,92,1,5315.83,2024-11-04 08:08:57,10,Oct,2023,Friday,395,2.55,1.47,0,0
TX001982,AC00256,584.88,2023-12-19 17:19:47,Debit,Philadelphia,ATM,26,Student,121,1,548.45,2024-11-04 08:11:03,12,Dec,2023,Tuesday,321,106.64,4.83,0,0
TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Los Angeles,Online,25,Student,167,1,1931.66,2024-11-04 08:07:47,4,Apr,2023,Monday,581,15.99,1.85,0,0
TX001984,AC00088,295.93,2023-02-20 17:26:39,Debit,Boston,Branch,36,Doctor,117,1,1050.63,2024-11-04 08:09:56,2,Feb,2023,Monday,623,28.17,2.53,0,0
TX001985,AC00303,1512.99,2023-08-08 17:15:50,Debit,Philadelphia,Online,19,Student,50,1,9963.39,2024-11-04 08:09:45,8,Aug,2023,Tuesday,454,15.19,30.26,1,0
TX001986,AC00245,77.44,2023-06-26 16:28:59,Debit,Washington,Branch,58,Retired,268,1,1950.63,2024-11-04 08:10:59,6,Jun,2023,Monday,497,3.97,0.29,0,0
TX001987,AC00188,92.5,2023-09-25 16:22:10,Credit,Seattle,Online,40,Engineer,70,1,6295.45,2024-11-04 08:08:25,9,Sep,2023,Monday,406,1.47,1.32,0,0
TX001988,AC00225,97.74,2023-09-04 16:46:29,Credit,Los Angeles,Online,41,Engineer,137,1,4113.63,2024-11-04 08:07:15,9,Sep,2023,Monday,427,2.38,0.71,0,0
TX001989,AC00278,291.68,2023-08-07 18:07:57,Debit,Columbus,ATM,21,Student,90,1,1451.02,2024-11-04 08:11:59,8,Aug,2023,Monday,455,20.1,3.24,0,0
TX001990,AC00311,56.96,2023-06-26 17:38:30,Debit,Albuquerque,ATM,22,Student,135,1,1597.85,2024-11-04 08:07:18,6,Jun,2023,Monday,497,3.56,0.42,0,0
TX001991,AC00206,436.8,2023-07-03 16:15:11,Debit,Seattle,Online,27,Student,92,1,1256.33,2024-11-04 08:10:00,7,Jul,2023,Monday,490,34.77,4.75,0,0
TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,Austin,Online,72,Retired,292,1,7320.61,2024-11-04 08:07:31,6,Jun,2023,Friday,514,3.54,0.89,0,0
TX001993,AC00338,726.26,2023-02-13 17:13:49,Debit,Omaha,Online,57,Retired,147,1,2150.38,2024-11-04 08:06:49,2,Feb,2023,Monday,630,33.77,4.94,0,0
TX001994,AC00409,568.68,2023-04-25 18:47:16,Debit,Houston,ATM,72,Retired,101,1,2940.04,2024-11-04 08:08:39,4,Apr,2023,Tuesday,559,19.34,5.63,0,0
TX001995,AC00114,77.57,2023-12-13 17:02:21,Debit,Atlanta,Online,49,Doctor,225,1,12801.93,2024-11-04 08:07:54,12,Dec,2023,Wednesday,327,0.61,0.34,0,0
TX001996,AC00460,999.28,2023-05-22 17:45:50,Debit,Boston,Online,29,Engineer,40,1,4272.41,2024-11-04 08:12:15,5,May,2023,Monday,532,23.39,24.98,1,0
TX001997,AC00373,14.16,2023-01-09 16:49:07,Credit,Oklahoma City,Branch,74,Retired,290,1,5399.76,2024-11-04 08:10:20,1,Jan,2023,Monday,665,0.26,0.05,0,0
TX001998,AC00021,1142.83,2023-07-14 17:44:23,Credit,Omaha,Branch,61,Retired,48,1,2467.39,2024-11-04 08:11:26,7,Jul,2023,Friday,479,46.32,23.81,1,0
TX001999,AC00235,61.33,2023-09-20 18:18:00,Debit,Raleigh,ATM,27,Engineer,129,1,7537.4,2024-11-04 08:06:27,9,Sep,2023,Wednesday,411,0.81,0.48,0,0
TX002000,AC00261,27.64,2023-06-09 17:14:26,Debit,New York,Online,54,Engineer,23,1,7498.51,2024-11-04 08:08:22,6,Jun,2023,Friday,514,0.37,1.2,0,0
TX002001,AC00456,3.85,2023-04-17 16:27:27,Debit,San Jose,ATM,29,Doctor,32,1,10506.41,2024-11-04 08:08:51,4,Apr,2023,Monday,567,0.04,0.12,0,0
TX002002,AC00332,431.22,2023-04-21 16:25:49,Credit,Austin,Branch,73,Retired,129,1,6505.98,2024-11-04 08:07:30,4,Apr,2023,Friday,563,6.63,3.34,0,0
TX002003,AC00245,178.55,2023-12-15 16:16:30,Debit,Houston,Branch,55,Engineer,67,1,7568.4,2024-11-04 08:12:21,12,Dec,2023,Friday,325,2.36,2.66,0,0
TX002004,AC00388,248.76,2023-05-24 16:12:18,Debit,Denver,ATM,18,Student,56,1,546.46,2024-11-04 08:06:33,5,May,2023,Wednesday,530,45.52,4.44,0,0
TX002005,AC00008,76.16,2023-11-21 16:45:29,Debit,San Francisco,ATM,23,Student,99,1,1072.25,2024-11-04 08:12:04,11,Nov,2023,Tuesday,349,7.1,0.77,0,0
TX002006,AC00066,347.25,2023-01-30 18:49:52,Debit,Indianapolis,ATM,69,Doctor,250,1,7273.55,2024-11-04 08:08:01,1,Jan,2023,Monday,644,4.77,1.39,0,0
TX002007,AC00227,28.04,2023-02-15 16:37:09,Debit,Los Angeles,ATM,57,Doctor,146,5,11197.54,2024-11-04 08:12:17,2,Feb,2023,Wednesday,628,0.25,0.19,0,0
TX002008,AC00352,325.98,2023-07-20 16:58:39,Debit,Washington,ATM,19,Student,277,1,782.35,2024-11-04 08:08:23,7,Jul,2023,Thursday,473,41.67,1.18,0,0
TX002009,AC00481,249.56,2023-11-20 16:05:05,Debit,New York,Branch,76,Retired,246,1,4444.95,2024-11-04 08:11:08,11,Nov,2023,Monday,350,5.61,1.01,0,0
TX002010,AC00341,17.43,2023-02-23 16:21:38,Debit,Albuquerque,ATM,56,Doctor,33,1,10658.88,2024-11-04 08:08:36,2,Feb,2023,Thursday,620,0.16,0.53,0,0
TX002011,AC00065,198.01,2023-04-24 17:46:41,Credit,Austin,Branch,26,Student,40,1,250.93,2024-11-04 08:10:09,4,Apr,2023,Monday,560,78.91,4.95,0,0
TX002012,AC00248,585.58,2023-09-04 16:13:40,Debit,Raleigh,Branch,23,Student,55,1,1729.02,2024-11-04 08:09:16,9,Sep,2023,Monday,427,33.87,10.65,0,0
TX002013,AC00177,434.67,2023-12-05 18:33:02,Credit,Virginia Beach,Online,27,Student,124,1,1298.13,2024-11-04 08:10:09,12,Dec,2023,Tuesday,335,33.48,3.51,0,0
TX002014,AC00139,510.7,2023-06-07 16:35:27,Credit,Nashville,Online,27,Student,294,1,5828.48,2024-11-04 08:07:57,6,Jun,2023,Wednesday,516,8.76,1.74,0,0
TX002015,AC00252,331.98,2023-08-28 16:40:01,Debit,Denver,ATM,74,Retired,12,1,7600.99,2024-11-04 08:09:26,8,Aug,2023,Monday,434,4.37,27.67,0,0
TX002016,AC00286,199.54,2023-10-10 17:24:33,Debit,Portland,Online,56,Engineer,268,1,9603.73,2024-11-04 08:10:49,10,Oct,2023,Tuesday,391,2.08,0.74,0,0
TX002017,AC00001,212.97,2023-11-14 16:56:34,Debit,Atlanta,Online,59,Engineer,178,1,4180.4,2024-11-04 08:10:42,11,Nov,2023,Tuesday,356,5.09,1.2,0,0
TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Philadelphia,Online,23,Student,139,1,1268.44,2024-11-04 08:08:05,2,Feb,2023,Friday,626,21.33,1.95,0,0
TX002019,AC00291,306.37,2023-06-27 18:26:08,Debit,Colorado Springs,ATM,26,Engineer,120,1,9609.67,2024-11-04 08:07:43,6,Jun,2023,Tuesday,496,3.19,2.55,0,0
TX002020,AC00113,643.02,2023-10-02 17:47:19,Credit,Detroit,ATM,38,Doctor,85,1,11989.39,2024-11-04 08:07:01,10,Oct,2023,Monday,399,5.36,7.56,0,0
TX002021,AC00390,98.48,2023-02-16 17:14:41,Debit,Miami,Branch,47,Engineer,12,1,9538.92,2024-11-04 08:11:29,2,Feb,2023,Thursday,627,1.03,8.21,0,0
TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,Online,36,Engineer,169,1,4826.88,2024-11-04 08:11:23,8,Aug,2023,Tuesday,433,18.42,5.26,1,0
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,Online,27,Student,134,1,293.06,2024-11-04 08:09:27,9,Sep,2023,Tuesday,412,183.53,4.01,0,0
TX002024,AC00106,241.18,2023-05-30 18:29:15,Debit,Mesa,ATM,25,Student,162,1,1445.53,2024-11-04 08:06:56,5,May,2023,Tuesday,524,16.68,1.49,0,0
TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,Atlanta,ATM,64,Doctor,94,1,11204.62,2024-11-04 08:09:50,4,Apr,2023,Wednesday,579,1.17,1.39,0,0
TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,Branch,20,Student,84,1,693.4,2024-11-04 08:11:42,12,Dec,2023,Monday,336,115.42,9.53,0,0
TX002027,AC00069,8.81,2023-05-22 16:57:30,Debit,Dallas,Online,57,Doctor,165,1,13523.65,2024-11-04 08:09:40,5,May,2023,Monday,532,0.07,0.05,0,0
TX002028,AC00020,28.52,2023-06-02 16:54:12,Debit,Detroit,ATM,20,Student,163,1,662.51,2024-11-04 08:08:28,6,Jun,2023,Friday,521,4.3,0.17,0,0
TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Atlanta,Online,23,Student,99,1,342.73,2024-11-04 08:09:29,5,May,2023,Monday,553,125.85,4.36,0,0
TX002030,AC00237,885.33,2023-08-22 18:41:50,Credit,Raleigh,ATM,47,Engineer,59,1,7764.16,2024-11-04 08:10:03,8,Aug,2023,Tuesday,440,11.4,15.01,1,0
TX002031,AC00186,199.23,2023-09-04 16:04:27,Debit,Tucson,ATM,29,Engineer,54,1,9834.0,2024-11-04 08:07:46,9,Sep,2023,Monday,427,2.03,3.69,0,0
TX002032,AC00165,42.26,2023-10-26 16:19:25,Debit,Raleigh,ATM,44,Doctor,171,1,268.77,2024-11-04 08:09:35,10,Oct,2023,Thursday,375,15.72,0.25,0,0
TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,ATM,30,Engineer,172,1,5397.68,2024-11-04 08:07:04,7,Jul,2023,Friday,479,3.08,0.97,0,0
TX002034,AC00435,357.72,2023-08-07 17:29:48,Debit,Miami,ATM,53,Retired,25,1,7659.5,2024-11-04 08:11:19,8,Aug,2023,Monday,455,4.67,14.31,0,0
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,Online,28,Student,284,1,1926.08,2024-11-04 08:07:39,1,Jan,2023,Thursday,669,30.55,2.07,0,0
TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Houston,Online,68,Doctor,127,1,6911.62,2024-11-04 08:06:49,11,Nov,2023,Friday,360,1.05,0.57,0,0
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,Online,36,Engineer,147,1,7527.04,2024-11-04 08:09:02,11,Nov,2023,Wednesday,348,2.16,1.1,0,0
TX002038,AC00230,584.82,2023-10-17 16:11:26,Credit,Nashville,Online,43,Doctor,109,1,12071.1,2024-11-04 08:09:47,10,Oct,2023,Tuesday,384,4.84,5.37,0,0
TX002039,AC00172,38.15,2023-10-06 16:37:16,Credit,Oklahoma City,Online,72,Retired,129,1,1425.47,2024-11-04 08:12:23,10,Oct,2023,Friday,395,2.68,0.3,0,0
TX002040,AC00103,477.54,2023-08-21 17:20:05,Credit,San Francisco,ATM,23,Student,52,1,1598.63,2024-11-04 08:06:48,8,Aug,2023,Monday,441,29.87,9.18,0,0
TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,Branch,60,Doctor,43,1,11726.47,2024-11-04 08:12:02,12,Dec,2023,Monday,322,5.45,14.87,0,0
TX002042,AC00094,58.23,2023-07-26 17:25:23,Debit,Phoenix,Online,28,Student,34,1,9189.76,2024-11-04 08:09:59,7,Jul,2023,Wednesday,467,0.63,1.71,0,0
TX002043,AC00231,776.21,2023-02-22 17:15:20,Credit,Raleigh,Online,78,Retired,99,1,4895.87,2024-11-04 08:06:38,2,Feb,2023,Wednesday,621,15.85,7.84,0,0
TX002044,AC00032,248.76,2023-03-20 18:51:53,Debit,Portland,Branch,21,Student,117,1,6178.77,2024-11-04 08:09:07,3,Mar,2023,Monday,595,4.03,2.13,0,0
TX002045,AC00241,188.61,2024-01-01 17:16:23,Debit,Boston,Online,67,Retired,26,1,7167.57,2024-11-04 08:06:23,1,Jan,2024,Monday,308,2.63,7.25,0,0
TX002046,AC00263,675.37,2023-12-29 16:45:06,Credit,Jacksonville,Online,56,Retired,31,1,4704.91,2024-11-04 08:11:11,12,Dec,2023,Friday,311,14.35,21.79,0,0
TX002047,AC00012,94.82,2023-03-21 16:36:30,Credit,Columbus,Branch,67,Retired,56,1,1267.72,2024-11-04 08:12:17,3,Mar,2023,Tuesday,594,7.48,1.69,0,0
TX002048,AC00009,425.18,2023-02-20 16:16:39,Credit,Fresno,Online,59,Engineer,135,1,5790.55,2024-11-04 08:11:26,2,Feb,2023,Monday,623,7.34,3.15,0,0
TX002049,AC00041,50.28,2023-02-02 16:20:28,Debit,Oklahoma City,Branch,60,Engineer,65,1,5729.1,2024-11-04 08:06:46,2,Feb,2023,Thursday,641,0.88,0.77,0,0
TX002050,AC00317,864.72,2023-08-25 16:35:39,Credit,Detroit,Branch,34,Engineer,58,1,7379.38,2024-11-04 08:11:10,8,Aug,2023,Friday,437,11.72,14.91,0,0
TX002051,AC00475,70.68,2023-11-22 17:01:08,Debit,El Paso,Online,25,Student,105,1,1478.41,2024-11-04 08:10:55,11,Nov,2023,Wednesday,348,4.78,0.67,0,0
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,Online,28,Student,46,1,824.71,2024-11-04 08:11:48,1,Jan,2023,Thursday,662,31.74,5.69,0,0
TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,Milwaukee,ATM,27,Student,63,1,1024.42,2024-11-04 08:07:27,10,Oct,2023,Thursday,396,17.89,2.91,0,0
TX002054,AC00331,58.32,2023-07-31 16:21:15,Credit,Louisville,Branch,29,Engineer,275,4,6027.49,2024-11-04 08:06:58,7,Jul,2023,Monday,462,0.97,0.21,0,0
TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,Charlotte,ATM,51,Doctor,102,1,14453.35,2024-11-04 08:10:27,1,Jan,2023,Monday,644,1.09,1.54,0,0
TX002056,AC00292,120.67,2023-12-25 18:16:39,Debit,Colorado Springs,ATM,42,Doctor,233,1,5374.54,2024-11-04 08:12:08,12,Dec,2023,Monday,315,2.25,0.52,0,0
TX002057,AC00436,308.62,2023-10-06 18:59:06,Credit,Sacramento,Branch,59,Engineer,101,1,9148.08,2024-11-04 08:06:47,10,Oct,2023,Friday,395,3.37,3.06,0,0
TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,Milwaukee,ATM,59,Engineer,41,1,2757.23,2024-11-04 08:08:00,12,Dec,2023,Wednesday,320,18.38,12.36,0,0
TX002059,AC00391,328.39,2023-11-09 16:47:01,Debit,New York,ATM,41,Engineer,108,1,2523.83,2024-11-04 08:11:57,11,Nov,2023,Thursday,361,13.01,3.04,0,0
TX002060,AC00267,796.3,2023-03-22 16:03:01,Debit,Austin,Branch,67,Retired,64,1,1498.79,2024-11-04 08:08:32,3,Mar,2023,Wednesday,593,53.13,12.44,0,0
TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,Boston,Online,29,Doctor,72,1,1305.56,2024-11-04 08:11:10,10,Oct,2023,Tuesday,384,5.55,1.01,0,0
TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,Fort Worth,ATM,25,Student,131,1,1910.9,2024-11-04 08:06:53,5,May,2023,Wednesday,523,14.63,2.13,0,0
TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Indianapolis,Online,25,Student,102,1,423.64,2024-11-04 08:10:19,6,Jun,2023,Thursday,515,71.81,2.98,0,0
TX002064,AC00110,351.38,2023-06-26 18:41:55,Debit,New York,Branch,64,Retired,21,1,7606.63,2024-11-04 08:06:32,6,Jun,2023,Monday,497,4.62,16.73,0,0
TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,Dallas,Branch,31,Doctor,23,1,842.56,2024-11-04 08:12:19,11,Nov,2023,Monday,350,10.22,3.74,0,0
TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,ATM,28,Student,80,1,709.42,2024-11-04 08:06:32,8,Aug,2023,Tuesday,454,85.21,7.56,0,0
TX002067,AC00310,258.7,2023-02-22 17:12:15,Debit,Charlotte,ATM,27,Student,123,1,1358.37,2024-11-04 08:06:36,2,Feb,2023,Wednesday,621,19.04,2.1,0,0
TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Austin,Online,61,Doctor,158,1,13538.14,2024-11-04 08:09:25,6,Jun,2023,Wednesday,502,7.35,6.3,1,0
TX002069,AC00363,11.46,2023-01-31 17:14:32,Credit,Austin,Branch,75,Retired,64,1,7258.33,2024-11-04 08:08:10,1,Jan,2023,Tuesday,643,0.16,0.18,0,0
TX002070,AC00080,63.76,2023-06-27 17:44:24,Debit,San Antonio,ATM,69,Retired,100,1,4980.26,2024-11-04 08:10:22,6,Jun,2023,Tuesday,496,1.28,0.64,0,0
TX002071,AC00158,446.83,2023-06-26 18:51:31,Credit,Miami,Branch,55,Retired,143,1,1623.5,2024-11-04 08:09:33,6,Jun,2023,Monday,497,27.52,3.12,0,0
TX002072,AC00033,63.54,2023-05-22 18:23:18,Debit,Dallas,ATM,26,Engineer,136,1,4401.78,2024-11-04 08:07:31,5,May,2023,Monday,532,1.44,0.47,0,0
TX002073,AC00492,81.11,2023-10-16 18:07:26,Debit,Charlotte,Online,48,Engineer,110,1,2051.37,2024-11-04 08:07:46,10,Oct,2023,Monday,385,3.95,0.74,0,0
TX002074,AC00228,441.26,2023-02-27 16:07:46,Credit,Tucson,Branch,58,Doctor,87,5,13704.92,2024-11-04 08:11:41,2,Feb,2023,Monday,616,3.22,5.07,0,0
TX002075,AC00058,170.96,2023-12-28 16:46:46,Debit,Washington,Branch,64,Doctor,69,1,13374.89,2024-11-04 08:06:53,12,Dec,2023,Thursday,312,1.28,2.48,0,0
TX002076,AC00427,48.51,2023-01-09 17:22:18,Debit,Austin,Branch,22,Student,69,1,3363.23,2024-11-04 08:10:53,1,Jan,2023,Monday,665,1.44,0.7,0,0
TX002077,AC00236,325.03,2023-01-11 17:04:19,Debit,Jacksonville,Branch,60,Doctor,106,1,13521.76,2024-11-04 08:10:08,1,Jan,2023,Wednesday,663,2.4,3.07,0,0
